date,code,totalCnt,forignerHaveLimit,forignerHaveCnt,min52week,max52week,per,eps,per_eps_date,estimate_per,estimate_eps,pbr,bps,pbr_bps_date,dvr
2021.02.26 기준(장마감),006280,11686538,11686538,2292658,538000,97400,101.53,3728,2020.09,53.00,7128,3.93,96302,2020.09,0.40
2021.02.26 기준(장마감),267250,15798617,15798617,2767562,327500,160500,0,-3301,2020.09,70.00,3861,2.83,95497,2020.09,1.37
2021.03.02 기준(장마감),004370,6082642,6082642,1011643,401500,233000,12.27,22289,2020.09,14.00,19395,0.78,351889,2020.09,1.46
2021.03.02 기준(장마감),294870,65907330,65907330,6858645,32250,12000,6.65,4030,2020.09,5.00,5633,0.66,40352,2020.09,2.24
2021.03.02 기준(장마감),017800,40815191,40815191,11117473,52800,24208,19.17,2233,2020.09,13.00,3324,1.77,24203,2020.09,0
2021.03.02 기준(장마감),005250,47028210,47028210,2611275,56300,14600,34.64,1058,2020.09,0,0,2.10,17448,2020.09,1.36
2021.03.02 기준(장마감),010120,30000000,30000000,4068879,79200,25550,22.12,2595,2020.09,14.00,4162,1.21,47563,2020.09,1.92
2021.03.02 기준(장마감),042670,216185809,216185809,13095661,10550,2500,10.26,775,2020.09,7.00,1149,0.68,11650,2020.09,0
2021.03.02 기준(장마감),003000,64837978,64837978,3102363,42537,11879,13000.00,2,2020.09,0,0,6.46,4022,2020.09,0.35
2021.03.02 기준(장마감),010780,30892606,30892606,1602812,59300,15550,13.14,4148,2020.09,9.00,6028,1.41,38578,2020.09,0
2021.03.02 기준(장마감),004800,21071025,21071025,1872567,95000,48800,0,-2133,2020.09,0,0,0.71,112329,2020.09,6.26
2021.03.02 기준(장마감),000240,93020173,93020173,8342786,23400,7400,14.73,1198,2020.09,13.00,1374,0.48,36684,2020.09,2.83
2021.03.02 기준(장마감),000210,15441262,15441262,4693487,97500,43328,4.38,18894,2020.09,0,0,0.49,169000,2020.09,1.57
2021.03.02 기준(장마감),112610,21085715,21085715,1943459,108000,7710,50.63,1434,2020.09,34.00,2106,5.58,13002,2020.09,0.65
2021.03.02 기준(장마감),120110,26978840,26978840,4204162,59000,20300,9.76,5585,2020.09,13.00,4306,0.76,72011,2020.09,1.84
2021.03.02 기준(장마감),032350,69275662,69275662,3461412,21850,6800,0,-681,2020.09,0,0,5.27,3967,2020.09,0
2021.03.02 기준(장마감),001740,248187647,248187647,29279728,5950,3820,0,-231,2020.09,22.00,254,0.56,9754,2020.09,2.18
2021.03.02 기준(장마감),031430,7140000,7140000,272011,220000,134000,30.17,6315,2020.09,21.00,8992,2.21,86264,2020.09,0.58
2021.03.02 기준(장마감),004000,25800000,25800000,5874392,66500,23550,7.92,6631,2020.09,8.00,6237,0.85,62116,2020.09,2.86
2021.03.02 기준(장마감),013890,14406749,14406749,3264745,112000,39000,18.59,4955,2020.09,0,0,2.89,31826,2020.09,0.87
2021.03.02 기준(장마감),161890,22881180,22881180,6568512,59900,30450,41.65,1390,2020.09,21.00,2821,2.65,21825,2020.09,0
2021.03.02 기준(장마감),014820,25618511,25618511,430063,63400,13100,28.32,1760,2020.09,0,0,2.65,18845,2020.09,1.20
2021.03.02 기준(장마감),002380,8886471,8886471,1053774,226500,106000,0,-315,2020.09,0,0,0.37,542803,2020.09,2.84
2021.03.02 기준(장마감),069620,11586575,11586575,525818,286500,63200,0,-143,2020.09,0,0,2.75,49193,2020.09,0
2021.03.02 기준(장마감),111770,44311468,44311468,10942952,42150,16200,11.15,3696,2020.09,10.00,4101,0.91,45125,2020.09,0
2021.03.02 기준(장마감),008560,675961727,675961727,93171591,4055,2020,4.80,799,2020.09,6.00,655,0.62,6204,2020.09,8.34
2021.03.02 기준(장마감),069960,23402441,23402441,3473352,85300,52600,16.84,4881,2020.09,10.00,7877,0.43,192456,2020.09,1.22
2021.03.02 기준(장마감),006120,19037855,19037855,1923726,91600,15400,4.29,15229,2020.09,0,0,0.69,94360,2020.09,1.53
2021.03.02 기준(장마감),028050,196000000,196000000,48088115,14800,6910,9.82,1303,2020.09,8.00,1572,1.61,7942,2020.09,0
2021.03.02 기준(장마감),000990,44398588,44398588,8925046,74300,14500,15.22,3706,2020.09,0,0,3.13,17994,2020.09,0.62
2021.03.02 기준(장마감),081660,60752222,60752222,28591065,48550,18850,13.49,2966,2020.09,10.00,4192,1.75,22900,2020.09,0.48
2021.03.02 기준(장마감),047040,415622638,415622638,36408796,6700,2250,12.59,463,2020.09,6.00,1055,0.91,6438,2020.09,0
2021.03.02 기준(장마감),000080,70133611,70133611,5027092,47050,21150,32.61,1058,2020.09,20.00,1692,2.21,15609,2020.09,0
2021.03.02 기준(장마감),009240,23533928,23533928,5433767,123500,46000,34.94,2848,2020.09,26.00,3880,2.92,34065,2020.09,1.31
2021.03.02 기준(장마감),006650,6500000,6500000,1415820,405500,60600,25.58,13661,2020.09,9.00,38728,1.17,298140,2020.09,0
2021.03.02 기준(장마감),272210,110230389,110230389,3693860,22850,4670,28.82,706,2019.12,30.00,686,2.27,8978,2019.12,1.13
2021.03.02 기준(장마감),006260,32200000,32200000,4632846,80000,24050,0,-72,2020.09,11.00,6533,0.60,116525,2020.09,2.08
2021.03.02 기준(장마감),012450,50630000,50630000,9429269,46650,14850,26.37,1426,2020.09,14.00,2740,0.75,50024,2020.09,1.60
2021.03.02 기준(장마감),030000,115041225,115041225,37747926,23050,11550,16.48,1180,2020.09,14.00,1421,2.05,9506,2020.09,4.32
2021.03.02 기준(장마감),003090,58141980,58141980,3172789,86700,6470,43.09,868,2020.09,0,0,2.45,15248,2020.09,0
2021.03.02 기준(장마감),011210,27195083,27195083,2811642,108500,19850,17.26,4628,2020.09,18.00,4479,0.66,120437,2020.09,0.88
2021.03.02 기준(장마감),064350,109142293,109142293,5639003,24250,8730,0,-1761,2020.09,47.00,424,1.59,12404,2020.09,0
2021.03.02 기준(장마감),007700,15400000,15400000,1572803,156000,79900,24.39,5657,2020.09,17.00,7917,4.21,32799,2020.09,0
2021.03.02 기준(장마감),010620,39942149,39942149,5373022,58100,20150,45.61,1162,2020.09,33.00,1584,0.90,59115,2020.09,0
2021.03.02 기준(장마감),375500,19358738,19358738,4223972,136000,103500,0,0,,0,0,0,0,,0
2021.03.02 기준(장마감),007310,3671981,3671981,597728,627000,402000,19.23,29596,2020.09,14.00,39488,1.42,401831,2020.09,1.41
2021.03.02 기준(장마감),001450,89400000,89400000,32016690,28000,16600,5.47,4075,2020.09,6.00,4001,0.35,63157,2020.09,4.48
2021.03.02 기준(장마감),185750,11426099,11426099,1399526,273774,58093,20.35,8429,2020.09,0,0,3.58,47895,2020.09,0
2021.03.02 기준(장마감),138930,325935246,325935246,127981095,6280,3565,4.03,1474,2020.09,3.00,1735,0.22,26771,2020.09,5.39
2021.03.02 기준(장마감),000880,74958735,74958735,14746891,37600,11850,12.04,2454,2020.09,6.00,4700,0.54,54354,2020.09,2.37
2021.03.02 기준(장마감),004490,14000000,14000000,3472130,146500,22300,16.65,5279,2020.09,0,0,1.07,82357,2020.09,0.57
2021.03.02 기준(장마감),192400,7112437,7112437,412071,127000,58900,8.98,14536,2020.09,0,0,1.09,119584,2020.09,0
2021.03.02 기준(장마감),051600,45000000,45000000,4568400,34450,24500,10.10,2694,2020.09,9.00,3177,1.18,22983,2020.09,0
2021.03.02 기준(장마감),001680,34648025,34648025,5448283,30300,13150,5.96,4180,2020.09,7.00,3474,0.81,30643,2020.09,0
2021.03.02 기준(장마감),001230,95432737,95432737,24514721,9560,2780,0,-570,2020.09,0,0,0.41,21689,2020.09,2.27
2021.03.02 기준(장마감),105630,40000000,40000000,3266118,21900,6810,126.99,163,2020.09,12.00,1739,1.93,10729,2020.09,2.41
2021.03.02 기준(장마감),079550,22000000,22000000,1498404,47050,15600,25.48,1454,2020.09,12.00,3047,1.22,30362,2020.09,2.43
2021.03.02 기준(장마감),002350,97667877,97667877,6818462,8520,3815,55.27,150,2020.09,10.00,816,0.55,14976,2020.09,0
2021.03.02 기준(장마감),000150,16523835,16523835,1198600,66700,25700,9.62,4908,2020.09,0,0,0.50,93908,2020.09,4.24
2021.03.02 기준(장마감),115390,53007638,53007638,38274397,14800,6420,58.87,248,2020.09,0,0,1.13,12931,2020.09,0
2021.03.02 기준(장마감),000070,8564271,8564271,657245,121500,32250,18.53,4793,2020.09,0,0,0.47,188938,2020.09,2.53
2021.03.02 기준(장마감),049770,3859124,3859124,245679,225000,127000,10.60,18539,2020.09,9.00,21345,1.03,190221,2020.09,1.78
2021.03.02 기준(장마감),052690,38220000,38220000,1022643,20500,12800,28.18,628,2020.09,0,0,1.39,12750,2020.09,0
2021.03.02 기준(장마감),018250,26409935,26409935,547986,29200,18500,34.85,726,2020.09,29.00,862,2.01,12609,2020.09,0.79
2021.03.02 기준(장마감),003230,7533015,7533015,587478,140000,68200,8.70,10119,2020.09,8.00,10461,1.95,45029,2020.09,0.91
2021.03.02 기준(장마감),012630,59741721,59741721,12758842,12750,6800,6.22,1768,2020.09,0,0,0.27,40345,2020.09,0
2021.03.02 기준(장마감),006390,16821290,16821290,46121,43850,15800,12.63,3037,2020.09,0,0,2.87,13342,2020.09,2.87
2021.03.02 기준(장마감),108670,8967670,8967670,1707317,102000,30350,20.63,3470,2020.09,13.00,5346,0.73,97816,2020.09,0.42
2021.03.02 기준(장마감),001060,21539926,21539926,1202668,44632,17891,0,-1378,2020.09,0,0,3.08,9516,2020.09,1.08
2021.03.02 기준(장마감),005610,8629009,8629009,201393,79100,39950,0,-1525,2020.09,15.00,4883,1.93,37037,2020.09,0
2021.03.02 기준(장마감),005180,9851241,9851241,2509167,80500,35050,11.45,5084,2020.09,0,0,0.85,68587,2020.09,0
2021.03.02 기준(장마감),145990,10313449,10313449,487955,76500,23050,9.64,5726,2020.09,0,0,0.48,115104,2020.09,2.26
2021.03.02 기준(장마감),009410,38899098,38899098,4115232,13950,4064,1.55,7723,2020.09,0,0,0.78,15418,2020.09,2.71
2021.03.02 기준(장마감),008350,110179090,110179090,6435990,7980,2920,42.40,98,2020.09,0,0,2.43,1708,2020.09,0
2021.03.02 기준(장마감),071840,23607712,23607712,2751075,45250,11050,0,-3112,2020.09,8.00,4832,0.43,84414,2020.09,3.27
2021.03.02 기준(장마감),001800,62645422,62645422,4063995,15150,10400,12.44,1113,2020.09,0,0,0.42,32821,2020.09,4.69
2021.03.02 기준(장마감),284740,22437330,22437330,1245215,48750,24000,11.84,3426,2020.09,0,0,1.85,21937,2020.09,0
2021.03.02 기준(장마감),005440,97704482,97704482,10729236,9990,4815,22.28,426,2020.09,0,0,0.47,20075,2020.09,2.21
2021.03.02 기준(장마감),016380,100008897,100008897,99957,21300,4950,14.38,824,2020.09,0,0,1.25,9462,2020.09,0.84
2021.03.02 기준(장마감),003520,182892731,182892731,7944343,12800,3530,0,-4,2020.09,0,0,9.98,646,2020.09,0
2021.03.02 기준(장마감),009420,52240638,52240638,3455085,41950,14650,59.81,377,2020.09,59.00,381,6.86,3285,2020.09,0
2021.03.02 기준(장마감),073240,287260287,287260287,15135662,4280,2585,0,-349,2020.09,0,0,0.98,4124,2020.09,0
2021.03.02 기준(장마감),000670,1842040,1842040,87502,660000,382000,6.03,100629,2020.09,0,0,0.31,1959363,2020.09,0
2021.03.02 기준(장마감),003850,52120000,52120000,3537649,30100,7686,38.17,558,2020.09,34.00,633,3.11,6838,2020.09,0.43
2021.03.02 기준(장마감),020560,74411764,37198441,14542060,29714,9705,0,-11565,2020.09,-7.00,-2211,2.18,6708,2020.09,0
2021.03.02 기준(장마감),192820,10049509,10049509,2355520,127500,60000,25.99,4040,2020.09,26.00,4042,2.88,36511,2020.09,0
2021.03.02 기준(장마감),001120,38760000,38760000,9615596,30000,6590,7.37,3670,2020.09,11.00,2422,0.70,38555,2020.09,1.48
2021.03.02 기준(장마감),003240,1113400,1113400,85626,1038000,487000,10.08,93173,2020.09,0,0,0.24,3976576,2020.09,0
2021.03.02 기준(장마감),214320,20000000,20000000,6024976,70400,41300,19.12,3211,2020.09,15.00,4033,1.59,38672,2020.09,2.93
2021.03.02 기준(장마감),192080,18374502,18374502,2429695,85800,35400,9.55,5832,2020.09,7.00,7495,1.37,40763,2020.09,0.63
2021.03.02 기준(장마감),103140,28024278,28024278,3594734,39700,13500,21.58,1643,2020.09,10.00,3670,0.70,50330,2020.09,1.69
2021.03.02 기준(장마감),114090,61855670,61855670,3869037,18150,10750,0,-215,2020.09,-46.00,-348,1.90,8420,2020.09,0
2021.03.02 기준(장마감),007570,19085664,19085664,1586618,106500,19700,92.98,541,2020.09,0,0,4.52,11121,2020.09,0.24
2021.03.02 기준(장마감),079160,35100000,35100000,2050317,30350,12608,0,-18557,2020.09,-7.00,-3811,6.96,3923,2020.09,0
2021.03.02 기준(장마감),057050,12000000,5880000,3530198,88400,42300,10.57,7494,2020.09,6.00,12874,0.50,157495,2020.09,2.78
2021.03.02 기준(장마감),020000,24630000,24630000,7129995,39650,15900,11.67,3300,2020.09,10.00,3847,0.78,49598,2020.09,1.17
2021.03.02 기준(장마감),241590,60545435,60545435,2732376,16000,7750,22.29,702,2020.09,26.00,591,1.84,8497,2020.09,0
2021.03.02 기준(장마감),064960,14623136,14623136,3443996,81600,23900,17.24,3723,2020.12,11.00,5831,1.16,55310,2020.12,2.49
2021.03.02 기준(장마감),069260,40878588,40878588,3601092,27650,12100,19.42,1179,2020.09,11.00,2136,1.32,17352,2020.09,4.37
2021.03.02 기준(장마감),093370,92606819,92606819,5082206,14000,4600,0,-55,2020.09,0,0,4.35,2324,2020.09,0
2021.03.02 기준(장마감),005300,8975123,8975123,930734,132500,78900,0,-9751,2020.09,19.00,5963,0.76,149063,2020.09,0
2021.03.02 기준(장마감),001040,29176998,29176998,5512894,118500,52300,15.18,6020,2020.09,10.00,9540,0.64,142604,2020.09,2.19
2021.03.02 기준(장마감),047050,123375149,123375149,11160115,25400,8640,11.94,1813,2020.09,9.00,2334,0.84,25908,2020.09,3.23
2021.03.02 기준(장마감),014680,11335195,11335195,4528899,255000,63800,22.85,10393,2020.09,17.00,13782,4.87,48786,2020.09,0.76
2021.03.02 기준(장마감),003670,77463220,77463220,5675990,184500,30974,348.31,445,2020.09,110.00,1411,10.09,15365,2020.09,0.18
2021.03.02 기준(장마감),086790,300242062,300242062,201913131,40800,18450,4.64,8176,2020.09,4.00,9048,0.36,104821,2020.09,4.88
2021.03.02 기준(장마감),011170,34275419,34275419,9197861,331000,114500,95.63,3383,2020.09,10.00,33286,0.85,380745,2020.09,1.11
2021.03.02 기준(장마감),033780,137292497,137292497,54400092,89500,63000,10.91,7158,2020.09,9.00,8321,1.11,70129,2020.09,6.15
2021.03.02 기준(장마감),251270,85886499,85886499,20303114,204500,80000,50.02,2469,2020.09,30.00,4145,1.98,62399,2020.09,0.62
2021.03.02 기준(장마감),010950,112582792,112582792,85991690,91500,48450,0,-7458,2020.09,20.00,4152,1.77,47812,2020.09,0
2021.03.02 기준(장마감),018880,533800000,533800000,104830332,20200,8100,65.78,263,2020.09,24.00,708,4.31,4015,2020.09,1.85
2021.03.02 기준(장마감),326030,78313250,78313250,8736356,269500,98000,0,-1100,2019.12,0,0,19.81,5653,2019.12,0
2021.03.02 기준(장마감),000810,47374837,47374837,20859810,212000,117500,13.23,13677,2020.09,11.00,16730,0.51,357348,2020.09,4.86
2021.03.02 기준(장마감),034220,357815700,357815700,85839018,25350,8850,0,-6872,2020.09,10.00,2383,0.75,30549,2020.09,0
2021.03.02 기준(장마감),009540,70773116,70773116,11747010,124500,64200,365.89,302,2020.09,71.00,1550,0.67,164167,2020.09,0
2021.03.02 기준(장마감),010130,18870000,18870000,4261596,467000,276500,13.71,29683,2020.09,12.00,35181,1.04,389688,2020.09,3.69
2021.03.02 기준(장마감),352820,35623760,35623760,3250653,351000,141000,0,0,2019.12,43.00,4848,0,0,2019.12,0
2021.03.02 기준(장마감),086280,37500000,37500000,12272963,235000,70300,10.88,17793,2020.09,12.00,16069,1.47,131348,2020.09,1.81
2021.03.02 기준(장마감),009830,159864497,159864497,28429938,58740,9082,0,-541,2020.09,13.00,3467,1.25,36333,2020.09,0
2021.03.02 기준(장마감),316140,722267683,722267683,181112571,10750,6320,5.22,1865,2020.09,4.00,2303,0.31,31502,2020.09,0
2021.03.02 기준(장마감),030200,261111808,127944788,111598163,27350,17250,11.12,2347,2020.09,8.00,3074,0.46,57342,2020.09,5.17
2021.03.02 기준(장마감),011780,30467691,30467691,8441160,293500,43800,17.88,11687,2020.09,8.00,26993,2.00,104401,2020.09,0
2021.03.02 기준(장마감),024110,738664360,738664360,77786791,10150,5860,4.28,1958,2020.09,4.00,1971,0.28,29815,2020.09,0
2021.03.02 기준(장마감),011200,328061190,328061190,31251891,19000,2120,0,-310,2020.09,3.00,6030,3.63,5178,2020.09,0
2021.03.02 기준(장마감),006800,645316408,645316408,94738296,11100,3505,9.81,957,2020.09,9.00,1054,0.65,14496,2020.09,2.13
2021.03.02 기준(장마감),090430,58458490,58458490,19023712,254000,141500,378.62,622,2020.09,50.00,4723,3.57,66032,2020.09,0.34
2021.03.02 기준(장마감),015760,641964077,256785634,106901672,30050,15550,159.03,144,2020.09,19.00,1177,0.21,107071,2020.09,0
2021.03.02 기준(장마감),018260,77377800,77377800,9292973,229500,132500,28.27,6774,2020.09,21.00,9138,2.24,85588,2020.09,1.25
2021.03.02 기준(장마감),009150,74693696,74693696,25925810,223000,81700,25.89,7783,2020.12,18.00,10894,2.64,76406,2020.12,0.69
2021.03.02 기준(장마감),000660,728002365,728002365,366224163,149500,65800,36.66,3942,2020.09,14.00,10642,1.96,73800,2020.09,0.81
2021.03.02 기준(장마감),051910,70592343,70592343,31564627,1050000,230000,83.25,10703,2020.09,32.00,28045,3.76,237125,2020.09,1.12
2021.03.02 기준(장마감),035420,164263395,164263395,94088775,405500,135000,75.15,5023,2020.09,39.00,9659,8.49,44439,2020.09,0.11
2021.03.02 기준(장마감),005380,213668187,213668187,65957269,289000,65000,57.11,4185,2020.09,12.00,19491,0.90,265325,2020.09,1.25
2021.03.02 기준(장마감),207940,66165000,66165000,6932220,883000,352000,140.20,5371,2020.09,139.00,5404,11.07,67994,2020.09,0
2021.03.02 기준(장마감),006400,68764530,68764530,30168554,818000,180000,233.37,2931,2020.09,48.00,14199,3.63,188329,2020.09,0.15
2021.03.02 기준(장마감),035720,88678085,88678085,29907172,519000,127500,0,-901,2020.09,74.00,6673,6.59,74548,2020.09,0.03
2021.03.02 기준(장마감),068270,135027731,135027731,28606158,396240,136008,78.78,3700,2020.09,52.00,5655,12.29,23717,2020.09,0
2021.03.02 기준(장마감),000270,405363347,405363347,136267785,102000,21500,37.22,2152,2020.09,8.00,9516,1.11,72443,2020.09,1.25
2021.03.02 기준(장마감),012330,94793094,94793094,38101899,405000,126000,18.81,16398,2020.09,11.00,29300,0.87,354526,2020.09,1.30
2021.03.02 기준(장마감),097950,15054186,15054186,3679186,474000,148000,8.31,48157,2020.09,11.00,35504,1.16,346067,2020.09,1.00
2021.03.02 기준(장마감),005490,87186835,87186835,45310475,295500,133000,26.11,10917,2020.09,9.00,30334,0.50,566971,2020.09,2.81
2021.03.02 기준(장마감),066570,163647814,163647814,52118159,193000,41600,32.36,4604,2020.09,11.00,13114,1.72,86845,2020.09,0.81
2021.03.02 기준(장마감),051900,15618197,15618197,7128083,1706000,1045000,33.72,44633,2020.09,29.00,51542,5.40,278466,2020.09,0.73
2021.03.02 기준(장마감),028260,186887081,186887081,27469350,160000,73500,20.52,5969,2020.09,19.00,6457,0.83,147844,2020.09,1.88
2021.03.02 기준(장마감),036570,21954022,21954022,10996578,1048000,504000,37.02,25556,2020.09,21.00,44285,6.07,155811,2020.09,0.90
2021.03.02 기준(장마감),017670,80745711,39565399,29228378,274500,164000,18.23,13580,2020.09,10.00,23645,0.76,327560,2020.09,4.04
2021.03.02 기준(장마감),034730,70360297,70360297,15124878,360500,102500,1156.12,237,2020.09,20.00,14004,0.80,342805,2020.09,2.56
2021.03.02 기준(장마감),105560,415807920,415807920,277146733,48450,25850,5.43,8198,2020.09,5.00,8920,0.42,105769,2020.09,3.98
2021.03.02 기준(장마감),055550,516599554,516599554,304132078,37850,21850,4.77,6973,2020.09,5.00,6931,0.40,82295,2020.09,0
2021.03.02 기준(장마감),003550,172557131,172557131,60439139,119000,44600,13.19,7074,2020.09,8.00,11004,0.80,116777,2020.09,2.68
2021.03.02 기준(장마감),032830,200000000,200000000,24841549,87400,31700,15.75,4979,2020.09,10.00,7828,0.37,210200,2020.09,3.19
2021.03.02 기준(장마감),096770,92465564,92465564,21336758,327500,55100,0,-26294,2020.09,94.00,2831,1.48,179631,2020.09,0
2021.03.02 기준(장마감),161390,123875069,123875069,51070426,54000,15050,23.08,2078,2020.09,10.00,4628,0.80,60301,2020.09,1.36
2021.03.02 기준(장마감),005930,5969782550,5969782550,3267967616,96800,42300,21.77,3841,2020.12,17.00,5053,2.12,39406,2020.12,3.58
2021.03.02 기준(장마감),002790,82458180,82458180,16575270,67500,43500,225.44,283,2020.09,42.00,1528,1.74,36619,2020.09,0.36
2021.03.02 기준(장마감),003410,503859595,503859595,13792070,7420,4217,26.91,249,2020.09,20.00,331,1.96,3413,2020.09,6.57
2021.03.02 기준(장마감),039490,25933530,25933530,5987593,167500,50000,5.69,22659,2020.09,5.00,25894,1.23,105033,2020.09,0
2021.03.02 기준(장마감),241560,100249166,100249166,23106479,37100,13050,17.97,1848,2020.09,12.00,2841,0.80,41713,2020.09,0
2021.03.02 기준(장마감),336260,65493726,65493726,12618002,65400,3934,148.97,341,2020.09,176.00,289,20.68,2457,2020.09,0
2021.03.02 기준(장마감),016360,89300000,89300000,23399271,47250,20450,7.03,5267,2020.09,6.00,6685,0.64,58223,2020.09,5.94
